1,0,3,120,0,0,0,0,0,0,0.006226,0,0
1,0,3,120,0,0,0,0,0,0,0.0053723,0,0
1,0,3,120,0,0,0,0,0,0,0.005353,0,0
1,0,3,120,0,0,0,0,0,0,0.0056265,0,0
1,0,3,120,0,0,0,0,0,0,0.0095188,0,0
1,0,3,120,0,0,0,0,0,0,0.0055057,0,0
1,0,3,120,0,0,0,0,0,0,0.0054751,0,0
1,0,3,120,0,0,0,0,0,0,0.0054733,0,0
1,0,3,120,0,0,0,0,0,0,0.0084207,0,0
1,0,3,120,0,0,0,0,0,0,0.0052991,0,0
1,0,3,120,0,0,0,0,0,0,0.0052382,0,0
1,0,3,120,0,0,0,0,0,0,0.005164,0,0
1,0,3,120,0,0,0,0,0,0,0.0051513,0,0
1,0,3,120,0,0,0,0,0,0,0.0052136,0,0
1,0,3,120,0,0,0,0,0,0,0.005485,0,0
1,0,3,120,0,0,0,0,0,0,0.0054903,0,0
1,0,3,120,0,0,0,0,0,0,0.0055339,0,0
1,0,3,120,0,0,0,0,0,0,0.0094639,0,0
1,0,3,120,0,0,0,0,0,0,0.0058129,0,0
1,0,3,120,0,0,0,0,0,0,0.0052613,0,0
1,0,3,120,0,0,0,0,0,0,0.005223,0,0
1,0,3,120,0,0,0,0,0,0,0.0051724,0,0
1,0,3,120,0,0,0,0,0,0,0.0052369,0,0
1,0,3,120,0,0,0,0,0,0,0.0055087,0,0
1,0,3,120,0,0,0,0,0,0,0.0056105,0,0
1,0,3,120,0,0,0,0,0,0,0.0055951,0,0
1,0,3,120,0,0,0,0,0,0,0.0093375,0,0
1,0,3,120,0,0,0,0,0,0,0.0054121,0,0
1,0,3,120,0,0,0,0,0,0,0.0052568,0,0
1,0,3,120,0,0,0,0,0,0,0.0052237,0,0
1,0,3,120,0,0,0,0,0,0,0.0055208,0,0
1,0,3,120,0,0,0,0,0,0,0.0056418,0,0
1,0,3,120,0,0,0,0,0,0,0.0055334,0,0
1,0,3,120,0,0,0,0,0,0,0.0055524,0,0
1,0,3,120,0,0,0,0,0,0,0.005563,0,0
1,0,3,120,0,0,0,0,0,0,0.0097306,0,0
1,0,3,120,0,0,0,0,0,0,0.0053854,0,0
1,0,3,120,0,0,0,0,0,0,0.0055788,0,0
1,0,3,120,0,0,0,0,0,0,0.0052723,0,0
1,0,3,120,0,0,0,0,0,0,0.0059942,0,0
1,0,3,120,0,0,0,0,0,0,0.0053259,0,0
1,0,3,120,0,0,0,0,0,0,0.005282,0,0
1,0,3,120,0,0,0,0,0,0,0.0052857,0,0
1,0,3,120,0,0,0,0,0,0,0.0052843,0,0
1,0,3,120,0,0,0,0,0,0,0.0076084,0,0
1,0,3,120,0,0,0,0,0,0,0.0052561,0,0
1,0,3,120,0,0,0,0,0,0,0.0051814,0,0
1,0,3,120,0,0,0,0,0,0,0.0054159,0,0
1,0,3,120,0,0,0,0,0,0,0.0052513,0,0
1,0,3,120,0,0,0,0,0,0,0.0058947,0,0
1,0,3,120,0,0,0,0,0,0,0.0052408,0,0
1,0,3,120,0,0,0,0,0,0,0.0052394,0,0
1,0,3,120,0,0,0,0,0,0,0.0052447,0,0
1,0,3,120,0,0,0,0,0,0,0.0065531,0,0
1,0,3,120,0,0,0,0,0,0,0.0059213,0,0
1,0,3,120,0,0,0,0,0,0,0.0051473,0,0
1,0,3,120,0,0,0,0,0,0,0.0051411,0,0
1,0,3,120,0,0,0,0,0,0,0.0052405,0,0
1,0,3,120,0,0,0,0,0,0,0.005243,0,0
1,0,3,120,0,0,0,0,0,0,0.0052457,0,0
1,0,3,120,0,0,0,0,0,0,0.0052432,0,0
1,0,3,120,0,0,0,0,0,0,0.0052496,0,0
1,0,3,120,0,0,0,0,0,0,0.0063277,0,0
1,0,3,120,0,0,0,0,0,0,0.0051937,0,0
1,0,3,120,0,0,0,0,0,0,0.0056937,0,0
1,0,3,120,0,0,0,0,0,0,0.0051666,0,0
1,0,3,120,0,0,0,0,0,0,0.0052303,0,0
1,0,3,120,0,0,0,0,0,0,0.0052557,0,0
1,0,3,120,0,0,0,0,0,0,0.0058848,0,0
1,0,3,120,0,0,0,0,0,0,0.005327,0,0
1,0,3,120,0,0,0,0,0,0,0.0052395,0,0
1,0,3,120,0,0,0,0,0,0,0.0063056,0,0
1,0,3,120,0,0,0,0,0,0,0.005197,0,0
1,0,3,120,0,0,0,0,0,0,0.005177,0,0
1,0,3,120,0,0,0,0,0,0,0.0051433,0,0
1,0,3,120,0,0,0,0,0,0,0.0052402,0,0
1,0,3,120,0,0,0,0,0,0,0.0052526,0,0
1,0,3,120,0,0,0,0,0,0,0.0060503,0,0
1,0,3,120,0,0,0,0,0,0,0.005293,0,0
1,0,3,120,0,0,0,0,0,0,0.0054035,0,0
1,0,3,120,0,0,0,0,0,0,0.0063087,0,0
1,0,3,120,0,0,0,0,0,0,0.0055884,0,0
1,0,3,120,0,0,0,0,0,0,0.0051419,0,0
1,0,3,120,0,0,0,0,0,0,0.0051351,0,0
1,0,3,120,0,0,0,0,0,0,0.0052314,0,0
1,0,3,120,0,0,0,0,0,0,0.0052583,0,0
1,0,3,120,0,0,0,0,0,0,0.0053917,0,0
1,0,3,120,0,0,0,0,0,0,0.0052433,0,0
1,0,3,120,0,0,0,0,0,0,0.0052411,0,0
1,0,3,120,0,0,0,0,0,0,0.0074516,0,0
1,0,3,120,0,0,0,0,0,0,0.0055709,0,0
1,0,3,120,0,0,0,0,0,0,0.0051471,0,0
1,0,3,120,0,0,0,0,0,0,0.0056709,0,0
1,0,3,120,0,0,0,0,0,0,0.0052508,0,0
1,0,3,120,0,0,0,0,0,0,0.0053989,0,0
1,0,3,120,0,0,0,0,0,0,0.0052442,0,0
1,0,3,120,0,0,0,0,0,0,0.005242,0,0
1,0,3,120,0,0,0,0,0,0,0.0058135,0,0
1,0,3,120,0,0,0,0,0,0,0.0063362,0,0
1,0,3,120,0,0,0,0,0,0,0.0051976,0,0
1,0,3,120,0,0,0,0,0,0,0.005145,0,0
1,0,3,120,0,0,0,0,0,0,0.0059857,0,0
1,0,3,120,0,0,0,0,0,0,0.0058843,0,0
1,0,3,120,0,0,0,0,0,0,0.005245,0,0
1,0,3,120,0,0,0,0,0,0,0.00524,0,0
1,0,3,120,0,0,0,0,0,0,0.0052375,0,0
1,0,3,120,0,0,0,0,0,0,0.0052442,0,0
1,0,3,120,0,0,0,0,0,0,0.0063411,0,0
1,0,3,120,0,0,0,0,0,0,0.0051992,0,0
1,0,3,120,0,0,0,0,0,0,0.0051442,0,0
1,0,3,120,0,0,0,0,0,0,0.0051406,0,0
1,0,3,120,0,0,0,0,0,0,0.0052383,0,0
1,0,3,120,0,0,0,0,0,0,0.0052442,0,0
1,0,3,120,0,0,0,0,0,0,0.0053163,0,0
1,0,3,120,0,0,0,0,0,0,0.0054596,0,0
1,0,3,120,0,0,0,0,0,0,0.0052469,0,0
1,0,3,120,0,0,0,0,0,0,0.006346,0,0
1,0,3,120,0,0,0,0,0,0,0.005201,0,0
1,0,3,120,0,0,0,0,0,0,0.0059058,0,0
1,0,3,120,0,0,0,0,0,0,0.0051393,0,0
1,0,3,120,0,0,0,0,0,0,0.0052324,0,0
1,0,3,120,0,0,0,0,0,0,0.0054993,0,0
1,0,3,120,0,0,0,0,0,0,0.0053682,0,0
1,0,3,120,0,0,0,0,0,0,0.0052382,0,0
1,0,3,120,0,0,0,0,0,0,0.0052441,0,0
1,0,3,120,0,0,0,0,0,0,0.0065876,0,0
1,0,3,120,0,0,0,0,0,0,0.0055448,0,0
1,0,3,120,0,0,0,0,0,0,0.0051518,0,0
1,0,3,120,0,0,0,0,0,0,0.005137,0,0
1,0,3,120,0,0,0,0,0,0,0.0052427,0,0
1,0,3,120,0,0,0,0,0,0,0.0052446,0,0
1,0,3,120,0,0,0,0,0,0,0.0052411,0,0
1,0,3,120,0,0,0,0,0,0,0.0052408,0,0
1,0,3,120,0,0,0,0,0,0,0.005245,0,0
1,0,3,120,0,0,0,0,0,0,0.0063554,0,0
1,0,3,120,0,0,0,0,0,0,0.0057665,0,0
1,0,3,120,0,0,0,0,0,0,0.0051447,0,0
1,0,3,120,0,0,0,0,0,0,0.0056872,0,0
1,0,3,120,0,0,0,0,0,0,0.0052819,0,0
1,0,3,120,0,0,0,0,0,0,0.0052462,0,0
1,0,3,120,0,0,0,0,0,0,0.0052435,0,0
1,0,3,120,0,0,0,0,0,0,0.0052469,0,0
1,0,3,120,0,0,0,0,0,0,0.0052427,0,0
1,0,3,120,0,0,0,0,0,0,0.0063615,0,0
1,0,3,120,0,0,0,0,0,0,0.0052448,0,0
1,0,3,120,0,0,0,0,0,0,0.0051441,0,0
1,0,3,120,0,0,0,0,0,0,0.0051354,0,0
1,0,3,120,0,0,0,0,0,0,0.0052387,0,0
1,0,3,120,0,0,0,0,0,0,0.0055568,0,0
1,0,3,120,0,0,0,0,0,0,0.0052393,0,0
1,0,3,120,0,0,0,0,0,0,0.0052905,0,0
1,0,3,120,0,0,0,0,0,0,0.0052513,0,0
1,0,3,120,0,0,0,0,0,0,0.0063581,0,0
1,0,3,120,0,0,0,0,0,0,0.0056911,0,0
1,0,3,120,0,0,0,0,0,0,0.005147,0,0
1,0,3,120,0,0,0,0,0,0,0.0051369,0,0
1,0,3,120,0,0,0,0,0,0,0.0052397,0,0
1,0,3,120,0,0,0,0,0,0,0.0052361,0,0
1,0,3,120,0,0,0,0,0,0,0.0053505,0,0
1,0,3,120,0,0,0,0,0,0,0.0052459,0,0
1,0,3,120,0,0,0,0,0,0,0.0054542,0,0
1,0,3,120,0,0,0,0,0,0,0.0074395,0,0
1,0,3,120,0,0,0,0,0,0,0.005201,0,0
1,0,3,120,0,0,0,0,0,0,0.0058005,0,0
1,0,3,120,0,0,0,0,0,0,0.0051383,0,0
1,0,3,120,0,0,0,0,0,0,0.0062285,0,0
1,0,3,120,0,0,0,0,0,0,0.0052402,0,0
1,0,3,120,0,0,0,0,0,0,0.0053347,0,0
1,0,3,120,0,0,0,0,0,0,0.0052605,0,0
1,0,3,120,0,0,0,0,0,0,0.0052697,0,0
1,0,3,120,0,0,0,0,0,0,0.0063151,0,0
1,0,3,120,0,0,0,0,0,0,0.0052277,0,0
1,0,3,120,0,0,0,0,0,0,0.005146,0,0
1,0,3,120,0,0,0,0,0,0,0.0051373,0,0
1,0,3,120,0,0,0,0,0,0,0.0052465,0,0
1,0,3,120,0,0,0,0,0,0,0.0052806,0,0
1,0,3,120,0,0,0,0,0,0,0.0052417,0,0
1,0,3,120,0,0,0,0,0,0,0.0052388,0,0
1,0,3,120,0,0,0,0,0,0,0.0052368,0,0
1,0,3,120,0,0,0,0,0,0,0.0063127,0,0
1,0,3,120,0,0,0,0,0,0,0.0054193,0,0
1,0,3,120,0,0,0,0,0,0,0.0051504,0,0
1,0,3,120,0,0,0,0,0,0,0.0051648,0,0
1,0,3,120,0,0,0,0,0,0,0.0052314,0,0
1,0,3,120,0,0,0,0,0,0,0.0052412,0,0
1,0,3,120,0,0,0,0,0,0,0.0055567,0,0
1,0,3,120,0,0,0,0,0,0,0.0053333,0,0
1,0,3,120,0,0,0,0,0,0,0.0052566,0,0
1,0,3,120,0,0,0,0,0,0,0.006334,0,0
1,0,3,120,0,0,0,0,0,0,0.005653,0,0
1,0,3,120,0,0,0,0,0,0,0.0051465,0,0
1,0,3,120,0,0,0,0,0,0,0.0057083,0,0
1,0,3,120,0,0,0,0,0,0,0.0052438,0,0
1,0,3,120,0,0,0,0,0,0,0.0053199,0,0
1,0,3,120,0,0,0,0,0,0,0.0052345,0,0
1,0,3,120,0,0,0,0,0,0,0.0052399,0,0
1,0,3,120,0,0,0,0,0,0,0.0052356,0,0
1,0,3,120,0,0,0,0,0,0,0.0064927,0,0
1,0,3,120,0,0,0,0,0,0,0.0052297,0,0
1,0,3,120,0,0,0,0,0,0,0.0051704,0,0
1,0,3,120,0,0,0,0,0,0,0.0051697,0,0
1,0,3,120,0,0,0,0,0,0,0.0052332,0,0
1,0,3,120,0,0,0,0,0,0,0.0052407,0,0
1,0,3,120,0,0,0,0,0,0,0.0053194,0,0
1,0,3,120,0,0,0,0,0,0,0.0052441,0,0
1,0,3,120,0,0,0,0,0,0,0.0052411,0,0
1,0,3,120,0,0,0,0,0,0,0.0064175,0,0
1,0,3,120,0,0,0,0,0,0,0.0056506,0,0
1,0,3,120,0,0,0,0,0,0,0.0051697,0,0
1,0,3,120,0,0,0,0,0,0,0.0051383,0,0
1,0,3,120,0,0,0,0,0,0,0.0052746,0,0
1,0,3,120,0,0,0,0,0,0,0.0052606,0,0
1,0,3,120,0,0,0,0,0,0,0.0052667,0,0
1,0,3,120,0,0,0,0,0,0,0.0052496,0,0
1,0,3,120,0,0,0,0,0,0,0.0057245,0,0
1,0,3,120,0,0,0,0,0,0,0.0065188,0,0
1,0,3,120,0,0,0,0,0,0,0.005838,0,0
1,0,3,120,0,0,0,0,0,0,0.0051486,0,0
1,0,3,120,0,0,0,0,0,0,0.0057162,0,0
1,0,3,120,0,0,0,0,0,0,0.0052716,0,0
1,0,3,120,0,0,0,0,0,0,0.0052467,0,0
1,0,3,120,0,0,0,0,0,0,0.0053561,0,0
1,0,3,120,0,0,0,0,0,0,0.0052775,0,0
1,0,3,120,0,0,0,0,0,0,0.0052479,0,0
1,0,3,120,0,0,0,0,0,0,0.0064848,0,0
1,0,3,120,0,0,0,0,0,0,0.0058943,0,0
1,0,3,120,0,0,0,0,0,0,0.0051462,0,0
1,0,3,120,0,0,0,0,0,0,0.0057042,0,0
1,0,3,120,0,0,0,0,0,0,0.0052502,0,0
1,0,3,120,0,0,0,0,0,0,0.0052436,0,0
1,0,3,120,0,0,0,0,0,0,0.0054085,0,0
1,0,3,120,0,0,0,0,0,0,0.0052402,0,0
1,0,3,120,0,0,0,0,0,0,0.0052515,0,0
1,0,3,120,0,0,0,0,0,0,0.0067657,0,0
1,0,3,120,0,0,0,0,0,0,0.0051937,0,0
1,0,3,120,0,0,0,0,0,0,0.0051464,0,0
1,0,3,120,0,0,0,0,0,0,0.0051375,0,0
1,0,3,120,0,0,0,0,0,0,0.0052387,0,0
1,0,3,120,0,0,0,0,0,0,0.0052391,0,0
1,0,3,120,0,0,0,0,0,0,0.0052365,0,0
1,0,3,120,0,0,0,0,0,0,0.0052401,0,0
1,0,3,120,0,0,0,0,0,0,0.0052361,0,0
1,0,3,120,0,0,0,0,0,0,0.0063021,0,0
1,0,3,120,0,0,0,0,0,0,0.0052003,0,0
1,0,3,120,0,0,0,0,0,0,0.0051535,0,0
1,0,3,120,0,0,0,0,0,0,0.0051686,0,0
1,0,3,120,0,0,0,0,0,0,0.0052395,0,0
1,0,3,120,0,0,0,0,0,0,0.0057638,0,0
1,0,3,120,0,0,0,0,0,0,0.0052412,0,0
1,0,3,120,0,0,0,0,0,0,0.0052668,0,0
1,0,3,120,0,0,0,0,0,0,0.0052409,0,0
1,0,3,120,0,0,0,0,0,0,0.0063176,0,0
1,0,3,120,0,0,0,0,0,0,0.0059206,0,0
1,0,3,120,0,0,0,0,0,0,0.0051447,0,0
1,0,3,120,0,0,0,0,0,0,0.0057183,0,0
1,0,3,120,0,0,0,0,0,0,0.0059074,0,0
1,0,3,120,0,0,0,0,0,0,0.0052365,0,0
1,0,3,120,0,0,0,0,0,0,0.0052386,0,0
1,0,3,120,0,0,0,0,0,0,0.0053446,0,0
1,0,3,120,0,0,0,0,0,0,0.0052448,0,0
1,0,3,120,0,0,0,0,0,0,0.0063306,0,0
1,0,3,120,0,0,0,0,0,0,0.0059824,0,0
1,0,3,120,0,0,0,0,0,0,0.0051731,0,0
1,0,3,120,0,0,0,0,0,0,0.0056514,0,0
1,0,3,120,0,0,0,0,0,0,0.0052278,0,0
1,0,3,120,0,0,0,0,0,0,0.0052422,0,0
1,0,3,120,0,0,0,0,0,0,0.0054611,0,0
1,0,3,120,0,0,0,0,0,0,0.0053215,0,0
1,0,3,120,0,0,0,0,0,0,0.0052359,0,0
1,0,3,120,0,0,0,0,0,0,0.0065384,0,0
1,0,3,120,0,0,0,0,0,0,0.0051954,0,0
1,0,3,120,0,0,0,0,0,0,0.0051454,0,0
1,0,3,120,0,0,0,0,0,0,0.0051443,0,0
1,0,3,120,0,0,0,0,0,0,0.0052356,0,0
1,0,3,120,0,0,0,0,0,0,0.005252,0,0
1,0,3,120,0,0,0,0,0,0,0.0052474,0,0
1,0,3,120,0,0,0,0,0,0,0.00529,0,0
1,0,3,120,0,0,0,0,0,0,0.0060613,0,0
1,0,3,120,0,0,0,0,0,0,0.0063495,0,0
1,0,3,120,0,0,0,0,0,0,0.0052362,0,0
1,0,3,120,0,0,0,0,0,0,0.0051453,0,0
1,0,3,120,0,0,0,0,0,0,0.0051712,0,0
1,0,3,120,0,0,0,0,0,0,0.0052328,0,0
1,0,3,120,0,0,0,0,0,0,0.0057049,0,0
1,0,3,120,0,0,0,0,0,0,0.0052468,0,0
1,0,3,120,0,0,0,0,0,0,0.0052404,0,0
1,0,3,120,0,0,0,0,0,0,0.0052423,0,0
1,0,3,120,0,0,0,0,0,0,0.0063466,0,0
1,0,3,120,0,0,0,0,0,0,0.0057695,0,0
1,0,3,120,0,0,0,0,0,0,0.0051461,0,0
1,0,3,120,0,0,0,0,0,0,0.0056452,0,0
1,0,3,120,0,0,0,0,0,0,0.0052589,0,0
1,0,3,120,0,0,0,0,0,0,0.0052738,0,0
1,0,3,120,0,0,0,0,0,0,0.0052384,0,0
1,0,3,120,0,0,0,0,0,0,0.0053465,0,0
1,0,3,120,0,0,0,0,0,0,0.005241,0,0
1,0,3,120,0,0,0,0,0,0,0.0072127,0,0
1,0,3,120,0,0,0,0,0,0,0.0058083,0,0
1,0,3,120,0,0,0,0,0,0,0.0051465,0,0
1,0,3,120,0,0,0,0,0,0,0.005673,0,0
1,0,3,120,0,0,0,0,0,0,0.005234,0,0
1,0,3,120,0,0,0,0,0,0,0.0053018,0,0
1,0,3,120,0,0,0,0,0,0,0.0052478,0,0
1,0,3,120,0,0,0,0,0,0,0.0052455,0,0
1,0,3,120,0,0,0,0,0,0,0.005298,0,0
1,0,3,120,0,0,0,0,0,0,0.0065261,0,0
1,0,3,120,0,0,0,0,0,0,0.005546,0,0
1,0,3,120,0,0,0,0,0,0,0.00514,0,0
1,0,3,120,0,0,0,0,0,0,0.0057042,0,0
1,0,3,120,0,0,0,0,0,0,0.005234,0,0
1,0,3,120,0,0,0,0,0,0,0.0052467,0,0
1,0,3,120,0,0,0,0,0,0,0.0053938,0,0
1,0,3,120,0,0,0,0,0,0,0.0052474,0,0
1,0,3,120,0,0,0,0,0,0,0.0054261,0,0
1,0,3,120,0,0,0,0,0,0,0.006328,0,0
1,0,3,120,0,0,0,0,0,0,0.0052546,0,0
1,0,3,120,0,0,0,0,0,0,0.0051504,0,0
1,0,3,120,0,0,0,0,0,0,0.0051412,0,0
1,0,3,120,0,0,0,0,0,0,0.0052401,0,0
1,0,3,120,0,0,0,0,0,0,0.0052971,0,0
1,0,3,120,0,0,0,0,0,0,0.0052797,0,0
1,0,3,120,0,0,0,0,0,0,0.0052401,0,0
1,0,3,120,0,0,0,0,0,0,0.0052403,0,0
1,0,3,120,0,0,0,0,0,0,0.0066161,0,0
1,0,3,120,0,0,0,0,0,0,0.005877,0,0
1,0,3,120,0,0,0,0,0,0,0.0051452,0,0
1,0,3,120,0,0,0,0,0,0,0.0056993,0,0
1,0,3,120,0,0,0,0,0,0,0.0052801,0,0
1,0,3,120,0,0,0,0,0,0,0.0053762,0,0
1,0,3,120,0,0,0,0,0,0,0.0052396,0,0
1,0,3,120,0,0,0,0,0,0,0.0052374,0,0
1,0,3,120,0,0,0,0,0,0,0.0061192,0,0
1,0,3,120,0,0,0,0,0,0,0.006922,0,0
1,0,3,120,0,0,0,0,0,0,0.0058193,0,0
1,0,3,120,0,0,0,0,0,0,0.0051428,0,0
1,0,3,120,0,0,0,0,0,0,0.0055795,0,0
1,0,3,120,0,0,0,0,0,0,0.0052788,0,0
1,0,3,120,0,0,0,0,0,0,0.0052403,0,0
1,0,3,120,0,0,0,0,0,0,0.0052418,0,0
1,0,3,120,0,0,0,0,0,0,0.0052373,0,0
1,0,3,120,0,0,0,0,0,0,0.0052368,0,0
1,0,3,120,0,0,0,0,0,0,0.0063281,0,0
1,0,3,120,0,0,0,0,0,0,0.005192,0,0
1,0,3,120,0,0,0,0,0,0,0.0058358,0,0
